4.13e-008;0.0003952533 
4.14e-008;0.0003952533 
4.15e-008;0.0003952533 
4.16e-008;0.0003952533 
4.17e-008;0.0003952533 
4.18e-008;0.0003952533 
4.19e-008;0.0003952533 
4.2e-008;0.0003952533 
4.21e-008;0.0003952533 
4.22e-008;0.0003952533 
4.23e-008;0.0003952533 
4.24e-008;0.0003952533 
4.25e-008;0.0003952533 
4.26e-008;0.0003952533 
4.27e-008;0.0003952533 
4.28e-008;0.0003952533 
4.29e-008;0.0003952533 
4.3e-008;0.0003952533 
4.31e-008;0.0003952533 
4.32e-008;0.0003952533 
4.33e-008;0.0003952533 
4.34e-008;0.0003952533 
4.35e-008;0.0003952533 
4.36e-008;0.0003952533 
4.37e-008;0.0003952533 
4.38e-008;0.0003952533 
4.39e-008;0.0003952533 
4.4e-008;0.0003952533 
4.41e-008;0.0003952533 
4.42e-008;0.0003952533 
4.43e-008;0.0003952533 
4.44e-008;0.0003952533 
4.45e-008;0.0003952533 
4.46e-008;0.0003952533 
4.47e-008;0.0003952533 
4.48e-008;0.0023715347 
4.49e-008;0.0023715347 
4.5e-008;0.0003952533 
4.51e-008;0.0003952533 
4.52e-008;0.0003952533 
4.53e-008;0.0003952533 
4.54e-008;0.0003952533 
4.55e-008;0.0003952533 
4.56e-008;0.0003952533 
4.57e-008;0.0003952533 
4.58e-008;0.0003952533 
4.59e-008;0.0003952533 
4.6e-008;0.0003952533 
4.61e-008;0.0003952533 
4.62e-008;0.0003952533 
4.63e-008;0.0003952533 
4.64e-008;0.0003952533 
4.65e-008;0.0003952533 
4.66e-008;0.0003952533 
4.67e-008;0.0003952533 
4.68e-008;-0.0015810281 
4.69e-008;-0.0015810281 
4.7e-008;0.0003952533 
4.71e-008;0.0003952533 
4.72e-008;0.0003952533 
4.73e-008;0.0003952533 
4.74e-008;0.0003952533 
4.75e-008;0.0003952533 
4.76e-008;0.0003952533 
4.77e-008;0.0003952533 
4.78e-008;0.0003952533 
4.79e-008;0.0003952533 
4.8e-008;0.0003952533 
4.81e-008;0.0003952533 
4.82e-008;0.0003952533 
4.83e-008;0.0003952533 
4.84e-008;0.0003952533 
4.85e-008;0.0003952533 
4.86e-008;0.0003952533 
4.87e-008;0.0003952533 
4.88e-008;0.0003952533 
4.89e-008;0.0003952533 
4.9e-008;0.0003952533 
4.91e-008;0.0003952533 
4.92e-008;0.0003952533 
4.93e-008;0.0003952533 
4.94e-008;0.0003952533 
4.95e-008;0.0003952533 
4.96e-008;0.0003952533 
4.97e-008;0.0003952533 
4.98e-008;0.0003952533 
4.99e-008;0.0003952533 
5e-008;0.0003952533 
5.01e-008;0.0003952533 
5.02e-008;0.0003952533 
5.03e-008;0.0003952533 
5.04e-008;0.0003952533 
5.05e-008;0.0003952533 
5.06e-008;0.0003952533 
5.07e-008;0.0003952533 
5.08e-008;0.0003952533 
5.09e-008;0.0003952533 
5.1e-008;0.0003952533 
5.11e-008;0.0003952533 
5.12e-008;0.0003952533 
5.13e-008;0.0003952533 
5.14e-008;0.0003952533 
5.15e-008;0.0003952533 
5.16e-008;0.0003952533 
5.17e-008;0.0003952533 
5.18e-008;0.0003952533 
5.19e-008;0.0003952533 
5.2e-008;0.0003952533 
5.21e-008;0.0003952533 
5.22e-008;-0.0015810281 
5.23e-008;-0.0015810281 
5.24e-008;0.0003952533 
5.25e-008;0.0003952533 
5.26e-008;0.0003952533 
5.27e-008;0.0003952533 
5.28e-008;0.0003952533 
5.29e-008;-0.0015810281 
5.3e-008;-0.0015810281 
5.31e-008;-0.0015810281 
5.32e-008;-0.0015810281 
5.33e-008;0.0003952533 
